instance,method,run,seed,makespan,decode_calls,time,lower_bound,optimum,optimum_source,gap,method_label
la01,vns,28,28007,666,200000,3.807,666,666,lower bound,0.0,VNS
la01,vns,29,29007,666,200000,3.906,666,666,lower bound,0.0,VNS
la01,ga,0,7,688,200001,11.155,666,666,lower bound,3.303303303303303,GA
la01,ga,1,1007,666,200001,11.551,666,666,lower bound,0.0,GA
la01,ga,2,2007,667,200001,10.412,666,666,lower bound,0.15015015015015015,GA
la01,ga,3,3007,666,200001,10.712,666,666,lower bound,0.0,GA
la01,ga,4,4007,666,200001,10.239,666,666,lower bound,0.0,GA
la01,ga,5,5007,666,200001,10.299,666,666,lower bound,0.0,GA
la01,ga,6,6007,688,200001,10.389,666,666,lower bound,3.303303303303303,GA
la01,ga,7,7007,666,200001,10.384,666,666,lower bound,0.0,GA
la01,ga,8,8007,666,200001,10.272,666,666,lower bound,0.0,GA
la01,ga,9,9007,666,200001,10.042,666,666,lower bound,0.0,GA
la01,ga,10,10007,687,200001,10.38,666,666,lower bound,3.153153153153153,GA
la01,ga,11,11007,666,200001,10.336,666,666,lower bound,0.0,GA
la01,ga,12,12007,688,200001,10.234,666,666,lower bound,3.303303303303303,GA
la01,ga,13,13007,688,200001,10.316,666,666,lower bound,3.303303303303303,GA
la01,ga,14,14007,666,200001,10.02,666,666,lower bound,0.0,GA
la01,ga,15,15007,667,200001,10.566,666,666,lower bound,0.15015015015015015,GA
la01,ga,16,16007,666,200001,10.748,666,666,lower bound,0.0,GA
la01,ga,17,17007,667,200001,10.56,666,666,lower bound,0.15015015015015015,GA
la01,ga,18,18007,666,200001,10.42,666,666,lower bound,0.0,GA
la01,ga,19,19007,666,200001,10.264,666,666,lower bound,0.0,GA
la01,ga,20,20007,666,200001,9.902,666,666,lower bound,0.0,GA
la01,ga,21,21007,666,200001,9.837,666,666,lower bound,0.0,GA
la01,ga,22,22007,678,200001,10.172,666,666,lower bound,1.8018018018018018,GA
la01,ga,23,23007,666,200001,9.796,666,666,lower bound,0.0,GA
la01,ga,24,24007,666,200001,9.666,666,666,lower bound,0.0,GA
la01,ga,25,25007,666,200001,9.826,666,666,lower bound,0.0,GA
la01,ga,26,26007,666,200001,9.212,666,666,lower bound,0.0,GA
la01,ga,27,27007,688,200001,9.391,666,666,lower bound,3.303303303303303,GA
la01,ga,28,28007,666,200001,9.432,666,666,lower bound,0.0,GA
la01,ga,29,29007,666,200001,9.153,666,666,lower bound,0.0,GA
la02,local_search,0,7,666,200000,3.098,635,655,Lawrence 1984,1.6793893129770994,Loc. Search
la02,local_search,1,1007,665,200000,3.058,635,655,Lawrence 1984,1.5267175572519083,Loc. Search
la02,local_search,2,2007,663,200000,3.221,635,655,Lawrence 1984,1.2213740458015268,Loc. Search
la02,local_search,3,3007,682,200000,3.257,635,655,Lawrence 1984,4.122137404580153,Loc. Search
la02,local_search,4,4007,676,200000,3.333,635,655,Lawrence 1984,3.2061068702290076,Loc. Search
la02,local_search,5,5007,675,200000,3.343,635,655,Lawrence 1984,3.0534351145038165,Loc. Search
la02,local_search,6,6007,663,200000,3.175,635,655,Lawrence 1984,1.2213740458015268,Loc. Search
la02,local_search,7,7007,665,200000,3.275,635,655,Lawrence 1984,1.5267175572519083,Loc. Search
la02,local_search,8,8007,685,200000,3.303,635,655,Lawrence 1984,4.580152671755725,Loc. Search
la02,local_search,9,9007,673,200000,3.304,635,655,Lawrence 1984,2.7480916030534353,Loc. Search
la02,local_search,10,10007,673,200000,3.188,635,655,Lawrence 1984,2.7480916030534353,Loc. Search
la02,local_search,11,11007,685,200000,3.137,635,655,Lawrence 1984,4.580152671755725,Loc. Search
la02,local_search,12,12007,684,200000,3.085,635,655,Lawrence 1984,4.427480916030534,Loc. Search
la02,local_search,13,13007,666,200000,3.185,635,655,Lawrence 1984,1.6793893129770994,Loc. Search
la02,local_search,14,14007,666,200000,3.116,635,655,Lawrence 1984,1.6793893129770994,Loc. Search
la02,local_search,15,15007,674,200000,3.077,635,655,Lawrence 1984,2.900763358778626,Loc. Search
la02,local_search,16,16007,672,200000,3.197,635,655,Lawrence 1984,2.595419847328244,Loc. Search
la02,local_search,17,17007,667,200000,3.194,635,655,Lawrence 1984,1.8320610687022902,Loc. Search
la02,local_search,18,18007,679,200000,3.142,635,655,Lawrence 1984,3.6641221374045805,Loc. Search
la02,local_search,19,19007,680,200000,3.196,635,655,Lawrence 1984,3.816793893129771,Loc. Search
la02,local_search,20,20007,692,200000,3.128,635,655,Lawrence 1984,5.648854961832061,Loc. Search
la02,local_search,21,21007,679,200000,3.107,635,655,Lawrence 1984,3.6641221374045805,Loc. Search
la02,local_search,22,22007,676,200000,3.163,635,655,Lawrence 1984,3.2061068702290076,Loc. Search
la02,local_search,23,23007,667,200000,3.093,635,655,Lawrence 1984,1.8320610687022902,Loc. Search
la02,local_search,24,24007,672,200000,3.037,635,655,Lawrence 1984,2.595419847328244,Loc. Search
la02,local_search,25,25007,675,200000,3.112,635,655,Lawrence 1984,3.0534351145038165,Loc. Search
la02,local_search,26,26007,676,200000,2.998,635,655,Lawrence 1984,3.2061068702290076,Loc. Search
la02,local_search,27,27007,671,200000,3.036,635,655,Lawrence 1984,2.4427480916030535,Loc. Search
la02,local_search,28,28007,666,200000,3.035,635,655,Lawrence 1984,1.6793893129770994,Loc. Search
la02,local_search,29,29007,701,200000,3.047,635,655,Lawrence 1984,7.022900763358779,Loc. Search
la02,annealing,0,7,655,200000,3.346,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,1,1007,655,200000,3.271,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,2,2007,655,200000,3.37,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,3,3007,665,200000,3.321,635,655,Lawrence 1984,1.5267175572519083,Annealing
la02,annealing,4,4007,667,200000,3.452,635,655,Lawrence 1984,1.8320610687022902,Annealing
la02,annealing,5,5007,655,200000,3.452,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,6,6007,655,200000,3.487,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,7,7007,655,200000,3.272,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,8,8007,655,200000,3.361,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,9,9007,655,200000,3.425,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,10,10007,655,200000,3.386,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,11,11007,655,200000,3.45,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,12,12007,666,200000,3.508,635,655,Lawrence 1984,1.6793893129770994,Annealing
la02,annealing,13,13007,665,200000,3.351,635,655,Lawrence 1984,1.5267175572519083,Annealing
la02,annealing,14,14007,655,200000,3.324,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,15,15007,655,200000,3.2,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,16,16007,655,200000,3.314,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,17,17007,655,200000,3.426,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,18,18007,672,200000,3.373,635,655,Lawrence 1984,2.595419847328244,Annealing
la02,annealing,19,19007,667,200000,3.455,635,655,Lawrence 1984,1.8320610687022902,Annealing
la02,annealing,20,20007,662,200000,3.418,635,655,Lawrence 1984,1.0687022900763359,Annealing
la02,annealing,21,21007,655,200000,3.359,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,22,22007,671,200000,3.431,635,655,Lawrence 1984,2.4427480916030535,Annealing
la02,annealing,23,23007,655,200000,3.402,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,24,24007,662,200000,3.497,635,655,Lawrence 1984,1.0687022900763359,Annealing
la02,annealing,25,25007,655,200000,3.418,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,26,26007,655,200000,3.366,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,27,27007,655,200000,3.337,635,655,Lawrence 1984,0.0,Annealing
la02,annealing,28,28007,662,200000,3.39,635,655,Lawrence 1984,1.0687022900763359,Annealing
la02,annealing,29,29007,667,200000,3.367,635,655,Lawrence 1984,1.8320610687022902,Annealing
la02,vns,0,7,655,200000,3.143,635,655,Lawrence 1984,0.0,VNS
la02,vns,1,1007,665,200000,3.12,635,655,Lawrence 1984,1.5267175572519083,VNS
la02,vns,2,2007,665,200000,3.167,635,655,Lawrence 1984,1.5267175572519083,VNS
la02,vns,3,3007,655,200000,3.114,635,655,Lawrence 1984,0.0,VNS
la02,vns,4,4007,655,200000,3.201,635,655,Lawrence 1984,0.0,VNS
la02,vns,5,5007,658,200000,3.139,635,655,Lawrence 1984,0.45801526717557256,VNS
la02,vns,6,6007,655,200000,3.135,635,655,Lawrence 1984,0.0,VNS
la02,vns,7,7007,665,200000,3.14,635,655,Lawrence 1984,1.5267175572519083,VNS
la02,vns,8,8007,667,200000,3.115,635,655,Lawrence 1984,1.8320610687022902,VNS
la02,vns,9,9007,655,200000,3.119,635,655,Lawrence 1984,0.0,VNS
la02,vns,10,10007,655,200000,3.065,635,655,Lawrence 1984,0.0,VNS
la02,vns,11,11007,655,200000,3.098,635,655,Lawrence 1984,0.0,VNS
la02,vns,12,12007,655,200000,3.117,635,655,Lawrence 1984,0.0,VNS
la02,vns,13,13007,667,200000,3.052,635,655,Lawrence 1984,1.8320610687022902,VNS
la02,vns,14,14007,655,200000,2.957,635,655,Lawrence 1984,0.0,VNS
la02,vns,15,15007,655,200000,2.897,635,655,Lawrence 1984,0.0,VNS
la02,vns,16,16007,672,200000,3.022,635,655,Lawrence 1984,2.595419847328244,VNS
la02,vns,17,17007,669,200000,2.977,635,655,Lawrence 1984,2.1374045801526718,VNS
la02,vns,18,18007,667,200000,3.037,635,655,Lawrence 1984,1.8320610687022902,VNS
la02,vns,19,19007,655,200000,3.11,635,655,Lawrence 1984,0.0,VNS
la02,vns,20,20007,667,200000,2.985,635,655,Lawrence 1984,1.8320610687022902,VNS
la02,vns,21,21007,655,200000,3.055,635,655,Lawrence 1984,0.0,VNS
la02,vns,22,22007,655,200000,2.975,635,655,Lawrence 1984,0.0,VNS
la02,vns,23,23007,655,200000,2.968,635,655,Lawrence 1984,0.0,VNS
la02,vns,24,24007,667,200000,3.082,635,655,Lawrence 1984,1.8320610687022902,VNS
la02,vns,25,25007,672,200000,3.105,635,655,Lawrence 1984,2.595419847328244,VNS
la02,vns,26,26007,655,200000,3.058,635,655,Lawrence 1984,0.0,VNS
la02,vns,27,27007,667,200000,3.014,635,655,Lawrence 1984,1.8320610687022902,VNS
la02,vns,28,28007,672,200000,3.044,635,655,Lawrence 1984,2.595419847328244,VNS
la02,vns,29,29007,655,200000,3.048,635,655,Lawrence 1984,0.0,VNS
la02,ga,0,7,664,200001,9.075,635,655,Lawrence 1984,1.3740458015267176,GA
la02,ga,1,1007,666,200001,9.022,635,655,Lawrence 1984,1.6793893129770994,GA
la02,ga,2,2007,671,200001,8.756,635,655,Lawrence 1984,2.4427480916030535,GA
la02,ga,3,3007,665,200001,8.669,635,655,Lawrence 1984,1.5267175572519083,GA
la02,ga,4,4007,684,200001,9.229,635,655,Lawrence 1984,4.427480916030534,GA
la02,ga,5,5007,667,200001,8.852,635,655,Lawrence 1984,1.8320610687022902,GA
la02,ga,6,6007,667,200001,8.692,635,655,Lawrence 1984,1.8320610687022902,GA
la02,ga,7,7007,680,200001,8.896,635,655,Lawrence 1984,3.816793893129771,GA
la02,ga,8,8007,667,200001,8.834,635,655,Lawrence 1984,1.8320610687022902,GA
la02,ga,9,9007,667,200001,8.872,635,655,Lawrence 1984,1.8320610687022902,GA
la02,ga,10,10007,669,200001,9.103,635,655,Lawrence 1984,2.1374045801526718,GA
la02,ga,11,11007,673,200001,8.916,635,655,Lawrence 1984,2.7480916030534353,GA
la02,ga,12,12007,676,200001,9.027,635,655,Lawrence 1984,3.2061068702290076,GA
la02,ga,13,13007,671,200001,9.368,635,655,Lawrence 1984,2.4427480916030535,GA
la02,ga,14,14007,676,200001,9.494,635,655,Lawrence 1984,3.2061068702290076,GA
la02,ga,15,15007,666,200001,9.272,635,655,Lawrence 1984,1.6793893129770994,GA
la02,ga,16,16007,708,200001,9.204,635,655,Lawrence 1984,8.091603053435115,GA
la02,ga,17,17007,671,200001,9.07,635,655,Lawrence 1984,2.4427480916030535,GA
la02,ga,18,18007,667,200001,9.141,635,655,Lawrence 1984,1.8320610687022902,GA
la02,ga,19,19007,665,200001,9.153,635,655,Lawrence 1984,1.5267175572519083,GA
la02,ga,20,20007,671,200001,9.255,635,655,Lawrence 1984,2.4427480916030535,GA
la02,ga,21,21007,671,200001,8.975,635,655,Lawrence 1984,2.4427480916030535,GA
la02,ga,22,22007,673,200001,9.036,635,655,Lawrence 1984,2.7480916030534353,GA
la02,ga,23,23007,669,200001,9.018,635,655,Lawrence 1984,2.1374045801526718,GA
la02,ga,24,24007,660,200001,8.732,635,655,Lawrence 1984,0.7633587786259541,GA
la02,ga,25,25007,669,200001,9.045,635,655,Lawrence 1984,2.1374045801526718,GA
la02,ga,26,26007,669,200001,9.018,635,655,Lawrence 1984,2.1374045801526718,GA
la02,ga,27,27007,655,200001,9.032,635,655,Lawrence 1984,0.0,GA
la02,ga,28,28007,655,200001,9.052,635,655,Lawrence 1984,0.0,GA
la02,ga,29,29007,666,200001,9.116,635,655,Lawrence 1984,1.6793893129770994,GA
la03,local_search,0,7,619,200000,2.987,588,597,Lawrence 1984,3.6850921273031827,Loc. Search
la03,local_search,1,1007,628,200000,2.969,588,597,Lawrence 1984,5.192629815745393,Loc. Search
la03,local_search,2,2007,617,200000,2.911,588,597,Lawrence 1984,3.350083752093802,Loc. Search
la03,local_search,3,3007,627,200000,2.951,588,597,Lawrence 1984,5.025125628140704,Loc. Search
la03,local_search,4,4007,629,200000,3.039,588,597,Lawrence 1984,5.360134003350084,Loc. Search
la03,local_search,5,5007,617,200000,2.906,588,597,Lawrence 1984,3.350083752093802,Loc. Search
la03,local_search,6,6007,623,200000,2.97,588,597,Lawrence 1984,4.355108877721943,Loc. Search
la03,local_search,7,7007,632,200000,2.916,588,597,Lawrence 1984,5.8626465661641545,Loc. Search
la03,local_search,8,8007,626,200000,3.064,588,597,Lawrence 1984,4.857621440536013,Loc. Search
la03,local_search,9,9007,619,200000,2.999,588,597,Lawrence 1984,3.6850921273031827,Loc. Search
la03,local_search,10,10007,606,200000,3.025,588,597,Lawrence 1984,1.507537688442211,Loc. Search
la03,local_search,11,11007,638,200000,2.993,588,597,Lawrence 1984,6.867671691792294,Loc. Search
la03,local_search,12,12007,622,200000,3.081,588,597,Lawrence 1984,4.1876046901172534,Loc. Search
la03,local_search,13,13007,617,200000,2.985,588,597,Lawrence 1984,3.350083752093802,Loc. Search
la03,local_search,14,14007,627,200000,3.071,588,597,Lawrence 1984,5.025125628140704,Loc. Search
la03,local_search,15,15007,630,200000,2.986,588,597,Lawrence 1984,5.527638190954774,Loc. Search
la03,local_search,16,16007,626,200000,3.042,588,597,Lawrence 1984,4.857621440536013,Loc. Search
la03,local_search,17,17007,630,200000,3.09,588,597,Lawrence 1984,5.527638190954774,Loc. Search
la03,local_search,18,18007,622,200000,3.058,588,597,Lawrence 1984,4.1876046901172534,Loc. Search
la03,local_search,19,19007,603,200000,2.899,588,597,Lawrence 1984,1.0050251256281406,Loc. Search
la03,local_search,20,20007,628,200000,2.95,588,597,Lawrence 1984,5.192629815745393,Loc. Search
la03,local_search,21,21007,617,200000,2.892,588,597,Lawrence 1984,3.350083752093802,Loc. Search
la03,local_search,22,22007,630,200000,3.021,588,597,Lawrence 1984,5.527638190954774,Loc. Search
la03,local_search,23,23007,597,200000,3.047,588,597,Lawrence 1984,0.0,Loc. Search
la03,local_search,24,24007,626,200000,3.007,588,597,Lawrence 1984,4.857621440536013,Loc. Search
la03,local_search,25,25007,626,200000,2.902,588,597,Lawrence 1984,4.857621440536013,Loc. Search
la03,local_search,26,26007,635,200000,3.04,588,597,Lawrence 1984,6.365159128978225,Loc. Search
la03,local_search,27,27007,623,200000,3.024,588,597,Lawrence 1984,4.355108877721943,Loc. Search
la03,local_search,28,28007,646,200000,2.997,588,597,Lawrence 1984,8.207705192629817,Loc. Search
la03,local_search,29,29007,630,200000,3.032,588,597,Lawrence 1984,5.527638190954774,Loc. Search
la03,annealing,0,7,603,200000,3.323,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,1,1007,604,200000,3.406,588,597,Lawrence 1984,1.1725293132328307,Annealing
la03,annealing,2,2007,603,200000,3.269,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,3,3007,617,200000,3.119,588,597,Lawrence 1984,3.350083752093802,Annealing
la03,annealing,4,4007,617,200000,3.348,588,597,Lawrence 1984,3.350083752093802,Annealing
la03,annealing,5,5007,597,200000,3.404,588,597,Lawrence 1984,0.0,Annealing
la03,annealing,6,6007,603,200000,3.247,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,7,7007,604,200000,3.236,588,597,Lawrence 1984,1.1725293132328307,Annealing
la03,annealing,8,8007,617,200000,3.307,588,597,Lawrence 1984,3.350083752093802,Annealing
la03,annealing,9,9007,603,200000,3.313,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,10,10007,616,200000,3.294,588,597,Lawrence 1984,3.1825795644891124,Annealing
la03,annealing,11,11007,617,200000,3.335,588,597,Lawrence 1984,3.350083752093802,Annealing
la03,annealing,12,12007,597,200000,3.388,588,597,Lawrence 1984,0.0,Annealing
la03,annealing,13,13007,603,200000,3.067,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,14,14007,603,200000,3.088,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,15,15007,608,200000,2.995,588,597,Lawrence 1984,1.8425460636515913,Annealing
la03,annealing,16,16007,597,200000,3.013,588,597,Lawrence 1984,0.0,Annealing
la03,annealing,17,17007,614,200000,3.05,588,597,Lawrence 1984,2.8475711892797317,Annealing
la03,annealing,18,18007,613,200000,3.276,588,597,Lawrence 1984,2.680067001675042,Annealing
la03,annealing,19,19007,603,200000,3.257,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,20,20007,603,200000,3.157,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,21,21007,606,200000,3.032,588,597,Lawrence 1984,1.507537688442211,Annealing
la03,annealing,22,22007,603,200000,2.974,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,23,23007,597,200000,3.118,588,597,Lawrence 1984,0.0,Annealing
la03,annealing,24,24007,617,200000,3.178,588,597,Lawrence 1984,3.350083752093802,Annealing
la03,annealing,25,25007,604,200000,3.251,588,597,Lawrence 1984,1.1725293132328307,Annealing
la03,annealing,26,26007,598,200000,3.228,588,597,Lawrence 1984,0.16750418760469013,Annealing
la03,annealing,27,27007,603,200000,3.232,588,597,Lawrence 1984,1.0050251256281406,Annealing
la03,annealing,28,28007,597,200000,3.045,588,597,Lawrence 1984,0.0,Annealing
la03,annealing,29,29007,620,200000,3.044,588,597,Lawrence 1984,3.8525963149078724,Annealing
la03,vns,0,7,603,200000,2.76,588,597,Lawrence 1984,1.0050251256281406,VNS
la03,vns,1,1007,604,200000,2.776,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,2,2007,604,200000,2.83,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,3,3007,604,200000,2.888,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,4,4007,617,200000,3.017,588,597,Lawrence 1984,3.350083752093802,VNS
la03,vns,5,5007,603,200000,2.9,588,597,Lawrence 1984,1.0050251256281406,VNS
la03,vns,6,6007,597,200000,2.84,588,597,Lawrence 1984,0.0,VNS
la03,vns,7,7007,613,200000,2.947,588,597,Lawrence 1984,2.680067001675042,VNS
la03,vns,8,8007,617,200000,3.127,588,597,Lawrence 1984,3.350083752093802,VNS
la03,vns,9,9007,604,200000,3.228,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,10,10007,604,200000,3.356,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,11,11007,617,200000,3.287,588,597,Lawrence 1984,3.350083752093802,VNS
la03,vns,12,12007,604,200000,3.443,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,13,13007,617,200000,3.537,588,597,Lawrence 1984,3.350083752093802,VNS
la03,vns,14,14007,614,200000,3.386,588,597,Lawrence 1984,2.8475711892797317,VNS
la03,vns,15,15007,604,200000,3.481,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,16,16007,606,200000,3.56,588,597,Lawrence 1984,1.507537688442211,VNS
la03,vns,17,17007,605,200000,3.464,588,597,Lawrence 1984,1.340033500837521,VNS
la03,vns,18,18007,605,200000,3.268,588,597,Lawrence 1984,1.340033500837521,VNS
la03,vns,19,19007,614,200000,3.447,588,597,Lawrence 1984,2.8475711892797317,VNS
la03,vns,20,20007,597,200000,3.46,588,597,Lawrence 1984,0.0,VNS
la03,vns,21,21007,620,200000,3.516,588,597,Lawrence 1984,3.8525963149078724,VNS
la03,vns,22,22007,603,200000,3.613,588,597,Lawrence 1984,1.0050251256281406,VNS
la03,vns,23,23007,604,200000,3.507,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,24,24007,605,200000,3.463,588,597,Lawrence 1984,1.340033500837521,VNS
la03,vns,25,25007,620,200000,3.63,588,597,Lawrence 1984,3.8525963149078724,VNS
la03,vns,26,26007,604,200000,3.415,588,597,Lawrence 1984,1.1725293132328307,VNS
la03,vns,27,27007,597,200000,3.745,588,597,Lawrence 1984,0.0,VNS
