instance,method,run,seed,makespan,decode_calls,time,lower_bound,optimum,optimum_source,gap
mini3,Loc. Search,0,7,11,200000,0.878,10,11,bruteforce,0.0
mini3,Loc. Search,1,1007,11,200000,0.871,10,11,bruteforce,0.0
mini3,Loc. Search,2,2007,11,200000,0.891,10,11,bruteforce,0.0
mini3,Loc. Search,3,3007,11,200000,0.83,10,11,bruteforce,0.0
mini3,Loc. Search,4,4007,11,200000,0.832,10,11,bruteforce,0.0
mini3,Loc. Search,5,5007,11,200000,0.931,10,11,bruteforce,0.0
mini3,Loc. Search,6,6007,11,200000,0.937,10,11,bruteforce,0.0
mini3,Loc. Search,7,7007,11,200000,0.992,10,11,bruteforce,0.0
mini3,Loc. Search,8,8007,11,200000,0.955,10,11,bruteforce,0.0
mini3,Loc. Search,9,9007,11,200000,0.98,10,11,bruteforce,0.0
mini3,Loc. Search,10,10007,11,200000,1.028,10,11,bruteforce,0.0
mini3,Loc. Search,11,11007,11,200000,0.947,10,11,bruteforce,0.0
mini3,Loc. Search,12,12007,11,200000,0.95,10,11,bruteforce,0.0
mini3,Loc. Search,13,13007,11,200000,0.91,10,11,bruteforce,0.0
mini3,Loc. Search,14,14007,11,200000,1.019,10,11,bruteforce,0.0
mini3,Loc. Search,15,15007,11,200000,0.888,10,11,bruteforce,0.0
mini3,Loc. Search,16,16007,11,200000,1.034,10,11,bruteforce,0.0
mini3,Loc. Search,17,17007,11,200000,0.982,10,11,bruteforce,0.0
mini3,Loc. Search,18,18007,11,200000,1.037,10,11,bruteforce,0.0
mini3,Loc. Search,19,19007,11,200000,0.89,10,11,bruteforce,0.0
mini3,Loc. Search,20,20007,11,200000,0.942,10,11,bruteforce,0.0
mini3,Loc. Search,21,21007,11,200000,1.008,10,11,bruteforce,0.0
mini3,Loc. Search,22,22007,11,200000,0.967,10,11,bruteforce,0.0
mini3,Loc. Search,23,23007,11,200000,0.999,10,11,bruteforce,0.0
mini3,Loc. Search,24,24007,11,200000,1.002,10,11,bruteforce,0.0
mini3,Loc. Search,25,25007,11,200000,1.082,10,11,bruteforce,0.0
mini3,Loc. Search,26,26007,11,200000,0.965,10,11,bruteforce,0.0
mini3,Loc. Search,27,27007,11,200000,0.929,10,11,bruteforce,0.0
mini3,Loc. Search,28,28007,11,200000,0.948,10,11,bruteforce,0.0
mini3,Loc. Search,29,29007,11,200000,0.924,10,11,bruteforce,0.0
mini3,Annealing,0,7,11,200000,1.136,10,11,bruteforce,0.0
mini3,Annealing,1,1007,11,200000,1.354,10,11,bruteforce,0.0
mini3,Annealing,2,2007,11,200000,1.315,10,11,bruteforce,0.0
mini3,Annealing,3,3007,11,200000,1.227,10,11,bruteforce,0.0
mini3,Annealing,4,4007,11,200000,1.375,10,11,bruteforce,0.0
mini3,Annealing,5,5007,11,200000,1.269,10,11,bruteforce,0.0
mini3,Annealing,6,6007,11,200000,1.285,10,11,bruteforce,0.0
mini3,Annealing,7,7007,11,200000,1.25,10,11,bruteforce,0.0
mini3,Annealing,8,8007,11,200000,1.159,10,11,bruteforce,0.0
mini3,Annealing,9,9007,11,200000,1.316,10,11,bruteforce,0.0
mini3,Annealing,10,10007,11,200000,1.28,10,11,bruteforce,0.0
mini3,Annealing,11,11007,11,200000,1.287,10,11,bruteforce,0.0
mini3,Annealing,12,12007,11,200000,1.357,10,11,bruteforce,0.0
mini3,Annealing,13,13007,11,200000,1.284,10,11,bruteforce,0.0
mini3,Annealing,14,14007,11,200000,1.204,10,11,bruteforce,0.0
mini3,Annealing,15,15007,11,200000,1.369,10,11,bruteforce,0.0
mini3,Annealing,16,16007,11,200000,1.358,10,11,bruteforce,0.0
mini3,Annealing,17,17007,11,200000,1.321,10,11,bruteforce,0.0
mini3,Annealing,18,18007,11,200000,1.349,10,11,bruteforce,0.0
mini3,Annealing,19,19007,11,200000,1.326,10,11,bruteforce,0.0
mini3,Annealing,20,20007,11,200000,1.359,10,11,bruteforce,0.0
mini3,Annealing,21,21007,11,200000,1.317,10,11,bruteforce,0.0
mini3,Annealing,22,22007,11,200000,1.168,10,11,bruteforce,0.0
mini3,Annealing,23,23007,11,200000,1.313,10,11,bruteforce,0.0
mini3,Annealing,24,24007,11,200000,1.252,10,11,bruteforce,0.0
mini3,Annealing,25,25007,11,200000,1.255,10,11,bruteforce,0.0
mini3,Annealing,26,26007,11,200000,1.238,10,11,bruteforce,0.0
mini3,Annealing,27,27007,11,200000,1.245,10,11,bruteforce,0.0
mini3,Annealing,28,28007,11,200000,1.278,10,11,bruteforce,0.0
mini3,Annealing,29,29007,11,200000,1.284,10,11,bruteforce,0.0
mini3,VNS,0,7,11,200000,0.91,10,11,bruteforce,0.0
mini3,VNS,1,1007,11,200000,0.861,10,11,bruteforce,0.0
mini3,VNS,2,2007,11,200000,0.951,10,11,bruteforce,0.0
mini3,VNS,3,3007,11,200000,1.047,10,11,bruteforce,0.0
mini3,VNS,4,4007,11,200000,0.978,10,11,bruteforce,0.0
mini3,VNS,5,5007,11,200000,0.964,10,11,bruteforce,0.0
mini3,VNS,6,6007,11,200000,1.022,10,11,bruteforce,0.0
mini3,VNS,7,7007,11,200000,0.936,10,11,bruteforce,0.0
mini3,VNS,8,8007,11,200000,1.048,10,11,bruteforce,0.0
mini3,VNS,9,9007,11,200000,0.988,10,11,bruteforce,0.0
mini3,VNS,10,10007,11,200000,1.047,10,11,bruteforce,0.0
mini3,VNS,11,11007,11,200000,1.017,10,11,bruteforce,0.0
mini3,VNS,12,12007,11,200000,1.067,10,11,bruteforce,0.0
mini3,VNS,13,13007,11,200000,1.029,10,11,bruteforce,0.0
mini3,VNS,14,14007,11,200000,1.016,10,11,bruteforce,0.0
mini3,VNS,15,15007,11,200000,0.927,10,11,bruteforce,0.0
mini3,VNS,16,16007,11,200000,1.007,10,11,bruteforce,0.0
mini3,VNS,17,17007,11,200000,0.971,10,11,bruteforce,0.0
mini3,VNS,18,18007,11,200000,1.004,10,11,bruteforce,0.0
mini3,VNS,19,19007,11,200000,0.94,10,11,bruteforce,0.0
mini3,VNS,20,20007,11,200000,0.966,10,11,bruteforce,0.0
mini3,VNS,21,21007,11,200000,0.967,10,11,bruteforce,0.0
mini3,VNS,22,22007,11,200000,1.062,10,11,bruteforce,0.0
mini3,VNS,23,23007,11,200000,1.054,10,11,bruteforce,0.0
mini3,VNS,24,24007,11,200000,1.004,10,11,bruteforce,0.0
mini3,VNS,25,25007,11,200000,1.022,10,11,bruteforce,0.0
mini3,VNS,26,26007,11,200000,0.97,10,11,bruteforce,0.0
mini3,VNS,27,27007,11,200000,0.962,10,11,bruteforce,0.0
mini3,VNS,28,28007,11,200000,0.962,10,11,bruteforce,0.0
mini3,VNS,29,29007,11,200000,0.98,10,11,bruteforce,0.0
mini3,GA,0,7,11,200001,3.752,10,11,bruteforce,0.0
mini3,GA,1,1007,11,200001,3.619,10,11,bruteforce,0.0
mini3,GA,2,2007,11,200001,3.624,10,11,bruteforce,0.0
mini3,GA,3,3007,11,200001,3.55,10,11,bruteforce,0.0
mini3,GA,4,4007,11,200001,3.652,10,11,bruteforce,0.0
mini3,GA,5,5007,11,200001,3.65,10,11,bruteforce,0.0
mini3,GA,6,6007,11,200001,3.865,10,11,bruteforce,0.0
mini3,GA,7,7007,11,200001,3.604,10,11,bruteforce,0.0
mini3,GA,8,8007,11,200001,3.717,10,11,bruteforce,0.0
mini3,GA,9,9007,11,200001,3.531,10,11,bruteforce,0.0
mini3,GA,10,10007,11,200001,3.688,10,11,bruteforce,0.0
mini3,GA,11,11007,11,200001,3.556,10,11,bruteforce,0.0
mini3,GA,12,12007,11,200001,3.478,10,11,bruteforce,0.0
mini3,GA,13,13007,11,200001,3.468,10,11,bruteforce,0.0
mini3,GA,14,14007,11,200001,3.637,10,11,bruteforce,0.0
mini3,GA,15,15007,11,200001,3.525,10,11,bruteforce,0.0
mini3,GA,16,16007,11,200001,3.563,10,11,bruteforce,0.0
mini3,GA,17,17007,11,200001,3.585,10,11,bruteforce,0.0
mini3,GA,18,18007,11,200001,3.447,10,11,bruteforce,0.0
mini3,GA,19,19007,11,200001,3.627,10,11,bruteforce,0.0
mini3,GA,20,20007,11,200001,3.584,10,11,bruteforce,0.0
mini3,GA,21,21007,11,200001,3.56,10,11,bruteforce,0.0
mini3,GA,22,22007,11,200001,3.557,10,11,bruteforce,0.0
mini3,GA,23,23007,11,200001,3.335,10,11,bruteforce,0.0
mini3,GA,24,24007,11,200001,3.516,10,11,bruteforce,0.0
mini3,GA,25,25007,11,200001,3.611,10,11,bruteforce,0.0
mini3,GA,26,26007,11,200001,3.472,10,11,bruteforce,0.0
mini3,GA,27,27007,11,200001,3.552,10,11,bruteforce,0.0
mini3,GA,28,28007,11,200001,3.635,10,11,bruteforce,0.0
mini3,GA,29,29007,11,200001,3.62,10,11,bruteforce,0.0
ft06,Loc. Search,0,7,55,200000,2.194,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,1,1007,55,200000,2.328,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,2,2007,55,200000,2.255,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,3,3007,55,200000,2.307,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,4,4007,55,200000,2.264,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,5,5007,55,200000,2.241,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,6,6007,55,200000,2.338,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,7,7007,55,200000,2.338,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,8,8007,55,200000,2.305,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,9,9007,55,200000,2.25,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,10,10007,55,200000,2.298,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,11,11007,55,200000,2.337,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,12,12007,55,200000,2.222,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,13,13007,55,200000,2.339,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,14,14007,55,200000,2.097,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,15,15007,55,200000,2.233,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,16,16007,55,200000,2.226,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,17,17007,55,200000,2.362,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,18,18007,55,200000,2.3,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,19,19007,55,200000,2.313,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,20,20007,55,200000,2.38,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,21,21007,55,200000,2.215,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,22,22007,55,200000,2.162,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,23,23007,55,200000,2.431,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,24,24007,55,200000,2.426,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,25,25007,55,200000,2.555,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,26,26007,55,200000,2.269,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,27,27007,55,200000,2.519,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,28,28007,55,200000,2.395,47,55,Fisher & Thompson 1963,0.0
ft06,Loc. Search,29,29007,55,200000,2.388,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,0,7,55,200000,2.9,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,1,1007,55,200000,2.687,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,2,2007,55,200000,2.871,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,3,3007,55,200000,2.696,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,4,4007,55,200000,2.812,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,5,5007,55,200000,2.779,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,6,6007,55,200000,2.758,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,7,7007,55,200000,2.778,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,8,8007,55,200000,2.673,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,9,9007,55,200000,2.666,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,10,10007,55,200000,2.722,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,11,11007,55,200000,2.863,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,12,12007,55,200000,2.731,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,13,13007,55,200000,2.791,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,14,14007,55,200000,2.752,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,15,15007,55,200000,2.931,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,16,16007,55,200000,2.777,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,17,17007,55,200000,2.905,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,18,18007,55,200000,2.923,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,19,19007,55,200000,2.839,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,20,20007,55,200000,2.877,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,21,21007,55,200000,2.798,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,22,22007,55,200000,2.621,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,23,23007,55,200000,2.817,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,24,24007,55,200000,2.828,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,25,25007,55,200000,2.844,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,26,26007,55,200000,2.931,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,27,27007,55,200000,2.805,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,28,28007,55,200000,2.735,47,55,Fisher & Thompson 1963,0.0
ft06,Annealing,29,29007,55,200000,2.797,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,0,7,55,200000,2.52,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,1,1007,55,200000,2.469,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,2,2007,55,200000,2.438,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,3,3007,55,200000,2.408,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,4,4007,55,200000,2.413,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,5,5007,55,200000,2.538,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,6,6007,55,200000,2.43,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,7,7007,55,200000,2.5,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,8,8007,55,200000,2.418,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,9,9007,55,200000,2.571,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,10,10007,55,200000,2.591,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,11,11007,55,200000,2.616,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,12,12007,55,200000,2.609,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,13,13007,55,200000,2.475,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,14,14007,55,200000,2.483,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,15,15007,55,200000,2.413,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,16,16007,55,200000,2.329,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,17,17007,55,200000,2.429,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,18,18007,55,200000,2.446,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,19,19007,55,200000,2.326,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,20,20007,55,200000,2.277,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,21,21007,55,200000,2.358,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,22,22007,55,200000,2.32,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,23,23007,55,200000,2.447,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,24,24007,55,200000,2.392,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,25,25007,55,200000,2.488,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,26,26007,55,200000,2.602,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,27,27007,55,200000,2.431,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,28,28007,55,200000,2.529,47,55,Fisher & Thompson 1963,0.0
ft06,VNS,29,29007,55,200000,2.543,47,55,Fisher & Thompson 1963,0.0
ft06,GA,0,7,55,200001,8.447,47,55,Fisher & Thompson 1963,0.0
ft06,GA,1,1007,55,200001,8.036,47,55,Fisher & Thompson 1963,0.0
ft06,GA,2,2007,55,200001,7.76,47,55,Fisher & Thompson 1963,0.0
ft06,GA,3,3007,55,200001,7.847,47,55,Fisher & Thompson 1963,0.0
ft06,GA,4,4007,55,200001,7.797,47,55,Fisher & Thompson 1963,0.0
ft06,GA,5,5007,55,200001,7.614,47,55,Fisher & Thompson 1963,0.0
ft06,GA,6,6007,55,200001,7.682,47,55,Fisher & Thompson 1963,0.0
ft06,GA,7,7007,55,200001,7.63,47,55,Fisher & Thompson 1963,0.0
ft06,GA,8,8007,55,200001,7.639,47,55,Fisher & Thompson 1963,0.0
ft06,GA,9,9007,55,200001,7.515,47,55,Fisher & Thompson 1963,0.0
ft06,GA,10,10007,55,200001,7.699,47,55,Fisher & Thompson 1963,0.0
ft06,GA,11,11007,55,200001,7.776,47,55,Fisher & Thompson 1963,0.0
ft06,GA,12,12007,55,200001,7.731,47,55,Fisher & Thompson 1963,0.0
ft06,GA,13,13007,55,200001,7.715,47,55,Fisher & Thompson 1963,0.0
ft06,GA,14,14007,55,200001,7.903,47,55,Fisher & Thompson 1963,0.0
ft06,GA,15,15007,55,200001,7.573,47,55,Fisher & Thompson 1963,0.0
ft06,GA,16,16007,55,200001,7.455,47,55,Fisher & Thompson 1963,0.0
ft06,GA,17,17007,55,200001,7.561,47,55,Fisher & Thompson 1963,0.0
ft06,GA,18,18007,55,200001,7.328,47,55,Fisher & Thompson 1963,0.0
ft06,GA,19,19007,55,200001,7.283,47,55,Fisher & Thompson 1963,0.0
ft06,GA,20,20007,55,200001,7.79,47,55,Fisher & Thompson 1963,0.0
ft06,GA,21,21007,55,200001,7.516,47,55,Fisher & Thompson 1963,0.0
ft06,GA,22,22007,55,200001,7.532,47,55,Fisher & Thompson 1963,0.0
ft06,GA,23,23007,55,200001,7.796,47,55,Fisher & Thompson 1963,0.0
ft06,GA,24,24007,55,200001,7.43,47,55,Fisher & Thompson 1963,0.0
ft06,GA,25,25007,55,200001,7.63,47,55,Fisher & Thompson 1963,0.0
ft06,GA,26,26007,55,200001,7.514,47,55,Fisher & Thompson 1963,0.0
ft06,GA,27,27007,55,200001,7.537,47,55,Fisher & Thompson 1963,0.0
ft06,GA,28,28007,55,200001,7.498,47,55,Fisher & Thompson 1963,0.0
ft06,GA,29,29007,55,200001,7.826,47,55,Fisher & Thompson 1963,0.0
la01,Loc. Search,0,7,666,200000,3.315,666,666,lower bound,0.0
la01,Loc. Search,1,1007,666,200000,3.479,666,666,lower bound,0.0
la01,Loc. Search,2,2007,666,200000,3.438,666,666,lower bound,0.0
la01,Loc. Search,3,3007,666,200000,3.47,666,666,lower bound,0.0
la01,Loc. Search,4,4007,666,200000,3.416,666,666,lower bound,0.0
la01,Loc. Search,5,5007,666,200000,3.041,666,666,lower bound,0.0
la01,Loc. Search,6,6007,666,200000,3.265,666,666,lower bound,0.0
la01,Loc. Search,7,7007,666,200000,3.548,666,666,lower bound,0.0
la01,Loc. Search,8,8007,666,200000,3.389,666,666,lower bound,0.0
la01,Loc. Search,9,9007,666,200000,3.417,666,666,lower bound,0.0
la01,Loc. Search,10,10007,666,200000,3.447,666,666,lower bound,0.0
la01,Loc. Search,11,11007,666,200000,3.396,666,666,lower bound,0.0
la01,Loc. Search,12,12007,666,200000,3.344,666,666,lower bound,0.0
la01,Loc. Search,13,13007,666,200000,3.469,666,666,lower bound,0.0
la01,Loc. Search,14,14007,666,200000,3.351,666,666,lower bound,0.0
la01,Loc. Search,15,15007,666,200000,3.259,666,666,lower bound,0.0
la01,Loc. Search,16,16007,666,200000,3.369,666,666,lower bound,0.0
la01,Loc. Search,17,17007,666,200000,3.472,666,666,lower bound,0.0
la01,Loc. Search,18,18007,666,200000,3.429,666,666,lower bound,0.0
la01,Loc. Search,19,19007,666,200000,3.465,666,666,lower bound,0.0
la01,Loc. Search,20,20007,666,200000,3.68,666,666,lower bound,0.0
la01,Loc. Search,21,21007,666,200000,3.525,666,666,lower bound,0.0
la01,Loc. Search,22,22007,666,200000,3.583,666,666,lower bound,0.0
la01,Loc. Search,23,23007,666,200000,3.561,666,666,lower bound,0.0
la01,Loc. Search,24,24007,666,200000,3.346,666,666,lower bound,0.0
la01,Loc. Search,25,25007,666,200000,3.352,666,666,lower bound,0.0
la01,Loc. Search,26,26007,666,200000,3.355,666,666,lower bound,0.0
la01,Loc. Search,27,27007,666,200000,3.421,666,666,lower bound,0.0
la01,Loc. Search,28,28007,666,200000,3.519,666,666,lower bound,0.0
la01,Loc. Search,29,29007,666,200000,3.595,666,666,lower bound,0.0
la01,Annealing,0,7,666,200000,3.789,666,666,lower bound,0.0
la01,Annealing,1,1007,666,200000,3.666,666,666,lower bound,0.0
la01,Annealing,2,2007,666,200000,3.984,666,666,lower bound,0.0
la01,Annealing,3,3007,666,200000,4.152,666,666,lower bound,0.0
la01,Annealing,4,4007,666,200000,4.243,666,666,lower bound,0.0
la01,Annealing,5,5007,666,200000,3.954,666,666,lower bound,0.0
la01,Annealing,6,6007,666,200000,3.996,666,666,lower bound,0.0
la01,Annealing,7,7007,666,200000,4.051,666,666,lower bound,0.0
la01,Annealing,8,8007,666,200000,4.116,666,666,lower bound,0.0
la01,Annealing,9,9007,666,200000,4.324,666,666,lower bound,0.0
la01,Annealing,10,10007,666,200000,4.106,666,666,lower bound,0.0
la01,Annealing,11,11007,666,200000,4.313,666,666,lower bound,0.0
la01,Annealing,12,12007,666,200000,4.149,666,666,lower bound,0.0
la01,Annealing,13,13007,666,200000,3.922,666,666,lower bound,0.0
la01,Annealing,14,14007,666,200000,4.08,666,666,lower bound,0.0
la01,Annealing,15,15007,666,200000,3.988,666,666,lower bound,0.0
la01,Annealing,16,16007,666,200000,3.9,666,666,lower bound,0.0
la01,Annealing,17,17007,666,200000,3.866,666,666,lower bound,0.0
la01,Annealing,18,18007,666,200000,3.69,666,666,lower bound,0.0
la01,Annealing,19,19007,666,200000,3.693,666,666,lower bound,0.0
la01,Annealing,20,20007,666,200000,3.644,666,666,lower bound,0.0
la01,Annealing,21,21007,666,200000,3.613,666,666,lower bound,0.0
la01,Annealing,22,22007,666,200000,3.949,666,666,lower bound,0.0
la01,Annealing,23,23007,666,200000,3.849,666,666,lower bound,0.0
la01,Annealing,24,24007,666,200000,3.769,666,666,lower bound,0.0
la01,Annealing,25,25007,666,200000,3.739,666,666,lower bound,0.0
la01,Annealing,26,26007,666,200000,3.637,666,666,lower bound,0.0
la01,Annealing,27,27007,666,200000,3.673,666,666,lower bound,0.0
la01,Annealing,28,28007,666,200000,3.59,666,666,lower bound,0.0
la01,Annealing,29,29007,666,200000,3.493,666,666,lower bound,0.0
la01,VNS,0,7,666,200000,3.342,666,666,lower bound,0.0
la01,VNS,1,1007,666,200000,3.464,666,666,lower bound,0.0
la01,VNS,2,2007,666,200000,3.394,666,666,lower bound,0.0
la01,VNS,3,3007,666,200000,3.655,666,666,lower bound,0.0
la01,VNS,4,4007,666,200000,3.565,666,666,lower bound,0.0
la01,VNS,5,5007,666,200000,3.749,666,666,lower bound,0.0
la01,VNS,6,6007,666,200000,3.786,666,666,lower bound,0.0
la01,VNS,7,7007,666,200000,3.802,666,666,lower bound,0.0
la01,VNS,8,8007,666,200000,3.826,666,666,lower bound,0.0
la01,VNS,9,9007,666,200000,3.813,666,666,lower bound,0.0
la01,VNS,10,10007,666,200000,3.756,666,666,lower bound,0.0
la01,VNS,11,11007,666,200000,3.779,666,666,lower bound,0.0
la01,VNS,12,12007,666,200000,3.811,666,666,lower bound,0.0
la01,VNS,13,13007,666,200000,3.665,666,666,lower bound,0.0
la01,VNS,14,14007,666,200000,3.676,666,666,lower bound,0.0
la01,VNS,15,15007,666,200000,3.686,666,666,lower bound,0.0
la01,VNS,16,16007,666,200000,3.833,666,666,lower bound,0.0
la01,VNS,17,17007,666,200000,3.681,666,666,lower bound,0.0
la01,VNS,18,18007,666,200000,3.68,666,666,lower bound,0.0
la01,VNS,19,19007,666,200000,3.752,666,666,lower bound,0.0
la01,VNS,20,20007,666,200000,3.53,666,666,lower bound,0.0
la01,VNS,21,21007,666,200000,3.586,666,666,lower bound,0.0
la01,VNS,22,22007,666,200000,3.66,666,666,lower bound,0.0
la01,VNS,23,23007,666,200000,3.798,666,666,lower bound,0.0
la01,VNS,24,24007,666,200000,3.859,666,666,lower bound,0.0
la01,VNS,25,25007,666,200000,3.515,666,666,lower bound,0.0
la01,VNS,26,26007,666,200000,3.869,666,666,lower bound,0.0
la01,VNS,27,27007,666,200000,3.68,666,666,lower bound,0.0
la01,VNS,28,28007,666,200000,3.807,666,666,lower bound,0.0
la01,VNS,29,29007,666,200000,3.906,666,666,lower bound,0.0
la01,GA,0,7,688,200001,11.155,666,666,lower bound,3.303303303303303
la01,GA,1,1007,666,200001,11.551,666,666,lower bound,0.0
la01,GA,2,2007,667,200001,10.412,666,666,lower bound,0.15015015015015015
la01,GA,3,3007,666,200001,10.712,666,666,lower bound,0.0
la01,GA,4,4007,666,200001,10.239,666,666,lower bound,0.0
la01,GA,5,5007,666,200001,10.299,666,666,lower bound,0.0
la01,GA,6,6007,688,200001,10.389,666,666,lower bound,3.303303303303303
la01,GA,7,7007,666,200001,10.384,666,666,lower bound,0.0
la01,GA,8,8007,666,200001,10.272,666,666,lower bound,0.0
la01,GA,9,9007,666,200001,10.042,666,666,lower bound,0.0
la01,GA,10,10007,687,200001,10.38,666,666,lower bound,3.153153153153153
la01,GA,11,11007,666,200001,10.336,666,666,lower bound,0.0
la01,GA,12,12007,688,200001,10.234,666,666,lower bound,3.303303303303303
la01,GA,13,13007,688,200001,10.316,666,666,lower bound,3.303303303303303
la01,GA,14,14007,666,200001,10.02,666,666,lower bound,0.0
la01,GA,15,15007,667,200001,10.566,666,666,lower bound,0.15015015015015015
la01,GA,16,16007,666,200001,10.748,666,666,lower bound,0.0
la01,GA,17,17007,667,200001,10.56,666,666,lower bound,0.15015015015015015
la01,GA,18,18007,666,200001,10.42,666,666,lower bound,0.0
la01,GA,19,19007,666,200001,10.264,666,666,lower bound,0.0
la01,GA,20,20007,666,200001,9.902,666,666,lower bound,0.0
la01,GA,21,21007,666,200001,9.837,666,666,lower bound,0.0
la01,GA,22,22007,678,200001,10.172,666,666,lower bound,1.8018018018018018
la01,GA,23,23007,666,200001,9.796,666,666,lower bound,0.0
la01,GA,24,24007,666,200001,9.666,666,666,lower bound,0.0
la01,GA,25,25007,666,200001,9.826,666,666,lower bound,0.0
la01,GA,26,26007,666,200001,9.212,666,666,lower bound,0.0
la01,GA,27,27007,688,200001,9.391,666,666,lower bound,3.303303303303303
la01,GA,28,28007,666,200001,9.432,666,666,lower bound,0.0
la01,GA,29,29007,666,200001,9.153,666,666,lower bound,0.0
la02,Loc. Search,0,7,666,200000,3.098,635,655,Lawrence 1984,1.6793893129770994
la02,Loc. Search,1,1007,665,200000,3.058,635,655,Lawrence 1984,1.5267175572519083
